,peri_title,comm_title,ques_title,excl_title,peri_text,comm_text,ques_text,excl_text,title_length,text_length,title_words
33832,0,0,0,2,12,6,3,0,137,1034,20
31432,0,0,0,1,4,2,2,6,116,693,20
32993,2,0,0,0,24,26,0,0,118,2653,17
41663,0,0,0,0,7,5,1,0,84,1096,13
23231,0,0,0,0,18,14,0,0,76,2011,13
7940,0,2,0,0,15,16,0,0,52,1384,7
14462,0,0,0,0,4,4,0,0,63,551,10
18268,0,0,0,0,11,13,0,0,55,1784,7
36594,0,0,0,0,13,9,0,0,83,511,13
39956,0,0,0,1,24,54,2,1,116,4991,18
7267,0,0,0,0,20,11,0,0,59,1904,11
6937,2,1,0,0,48,28,0,0,74,4825,10
39529,0,0,0,0,12,6,4,2,76,1772,10
27239,0,0,0,0,35,24,0,0,84,3397,13
7626,0,0,0,0,4,1,0,0,62,537,10
34654,1,0,1,0,14,18,0,1,103,2214,14
24451,0,0,0,0,19,21,1,0,71,2592,8
41655,0,0,0,0,34,29,4,0,119,4441,20
27073,0,1,0,0,26,25,0,0,91,2835,15
30623,0,0,0,0,14,10,0,2,111,1717,18
37608,0,0,0,0,21,16,0,0,98,2252,17
33197,0,1,0,0,18,8,2,0,182,1242,25
35309,2,0,0,1,12,10,0,0,136,1618,18
10627,0,1,0,0,64,52,0,1,57,6204,8
19906,0,0,0,0,14,11,0,0,63,1695,8
33933,0,2,0,0,7,11,5,3,184,1128,32
42660,0,1,1,0,11,12,4,0,105,1700,18
19372,0,0,0,0,4,5,0,0,63,461,11
1838,0,2,0,0,19,15,0,0,67,2226,9
84,0,0,0,0,6,4,0,0,67,733,12
19743,0,2,0,0,2,3,0,0,77,336,12
42847,0,0,0,0,12,17,1,0,103,2142,17
3464,4,0,0,0,9,4,0,0,64,845,9
2709,2,0,0,0,5,3,0,1,45,608,7
159,2,1,0,0,3,5,0,0,67,578,11
2959,0,0,0,0,12,12,0,0,57,1351,10
22798,0,0,0,0,17,19,0,2,97,2277,16
1894,0,0,0,0,12,16,0,0,50,1697,7
4213,2,1,0,0,49,40,0,0,63,5399,10
21570,0,0,0,0,29,34,1,0,89,3694,15
36795,0,0,0,0,15,6,3,0,103,1122,15
5579,2,0,0,0,16,18,0,0,66,2293,10
43116,0,0,0,0,19,25,1,1,117,2961,18
20398,1,0,0,0,12,16,0,0,70,2144,12
29978,0,0,0,0,30,28,1,0,104,3259,16
1197,0,0,0,0,14,15,0,0,56,1568,10
39544,0,0,0,0,28,15,5,4,79,3221,15
31490,0,1,0,1,18,21,1,0,101,2230,14
501,0,0,0,0,25,28,0,0,66,2459,9
30482,0,1,0,0,49,37,2,3,135,5352,22
9834,4,1,0,0,22,13,0,0,70,1492,12
24878,0,1,0,0,43,57,1,0,90,4816,14
44122,0,0,0,0,19,33,0,0,60,4819,10
32551,0,0,0,0,60,48,0,4,57,5092,10
15295,0,1,0,0,29,24,1,1,81,3041,13
28209,0,0,0,0,20,11,0,0,85,2174,18
16420,0,0,0,0,3,4,0,0,61,430,10
33776,0,0,0,0,9,4,0,0,97,532,16
33116,2,0,0,0,41,41,0,0,171,5269,27
44241,0,0,0,0,6,13,0,1,67,1457,15
517,0,0,0,0,16,12,0,0,67,1554,9
17896,0,0,0,0,19,29,0,0,77,2458,11
35830,0,0,0,0,0,0,0,2,93,83,15
24482,0,0,0,0,30,20,0,1,87,2598,13
27572,0,0,0,0,16,9,1,0,87,1877,13
42117,0,0,0,0,9,13,1,0,117,1035,22
28412,0,0,0,0,27,31,0,0,84,3402,12
27912,0,0,0,0,18,21,1,0,85,2305,13
28985,0,0,0,0,19,23,3,1,61,1737,8
14312,0,1,0,0,46,37,0,0,73,4999,10
5920,2,0,0,0,10,9,0,0,54,684,9
23295,0,0,0,0,21,25,1,1,81,2549,12
19312,0,1,0,0,7,13,0,0,71,1117,11
10725,0,0,0,0,6,4,0,0,77,782,13
21354,0,1,0,0,15,30,0,0,70,2440,11
5490,0,0,0,0,2,2,0,0,68,547,9
36574,0,0,0,0,15,26,0,0,124,2113,21
26347,0,0,0,0,18,24,3,0,98,2299,16
23499,0,0,0,0,14,22,7,0,89,2282,13
17419,0,1,0,0,11,13,0,0,53,1387,8
18682,2,2,0,0,8,6,0,0,75,520,10
31622,0,0,0,0,11,17,0,0,88,2082,15
4396,2,1,0,0,27,24,0,0,64,3203,10
21988,0,0,0,0,19,24,4,5,80,2699,15
43353,0,0,0,0,19,30,0,0,91,3433,14
13914,0,1,0,0,8,9,0,0,49,1389,8
15982,0,0,0,0,9,15,0,0,49,1583,7
11682,0,1,0,0,29,28,0,0,75,3892,10
30188,0,0,0,0,19,31,5,5,91,2596,16
2534,0,2,0,0,37,41,0,0,77,4408,13
36556,0,0,0,0,23,27,0,0,118,3526,21
35044,0,0,0,0,17,24,0,0,112,2786,15
4506,0,0,0,0,23,11,0,0,51,2428,8
41856,0,0,0,0,10,11,0,0,72,1466,12
26500,0,0,0,0,21,16,0,0,88,1964,16
26054,0,0,0,0,53,51,0,0,77,5345,10
1377,0,0,0,0,3,4,0,0,64,629,9
16303,0,0,0,0,10,7,0,0,63,1338,9
17248,0,0,0,0,2,1,0,0,64,315,10
39263,0,0,0,0,18,15,0,0,112,1993,20
29502,0,0,0,0,24,38,0,0,87,2368,14
41414,0,1,1,0,14,14,0,0,106,1828,19
39141,0,1,1,0,21,14,2,0,125,1728,19
22925,0,0,0,0,28,17,7,0,82,2431,14
12881,0,0,0,0,7,9,0,0,75,1440,9
1642,0,0,0,0,38,58,1,2,65,5302,10
17673,0,0,0,0,4,4,0,0,64,517,10
14543,0,0,0,0,22,21,0,0,64,2955,8
6267,0,0,0,0,3,1,0,0,62,299,10
16518,0,0,0,0,20,27,0,0,65,3000,12
33909,0,0,0,0,13,10,0,0,133,1364,19
13446,0,0,0,0,2,2,0,0,78,428,13
17128,0,0,0,0,1,1,0,0,78,300,12
43969,0,0,0,0,79,88,15,2,58,10083,9
8812,0,0,0,0,11,11,0,0,61,1662,10
11012,0,0,0,0,22,19,0,0,55,2563,9
41661,0,1,0,0,8,13,0,0,114,1121,19
31416,0,0,0,0,10,2,1,1,82,978,12
33323,0,0,0,1,0,0,0,0,66,1,9
36426,0,0,0,0,1,0,0,0,96,161,14
5349,0,0,0,0,26,29,0,0,53,2566,9
10196,2,1,0,0,3,0,0,0,51,273,8
6481,0,0,0,0,8,6,0,0,75,804,12
15469,0,0,0,0,5,2,0,0,69,710,10
24473,0,1,0,0,14,11,1,0,102,1750,16
22609,0,0,0,0,22,21,2,1,84,2161,12
15326,0,0,0,0,24,27,0,0,58,3897,10
111,0,0,0,0,11,5,0,0,50,651,9
27662,0,2,0,0,23,19,0,0,82,2078,11
14920,0,0,0,0,9,6,0,0,83,914,14
39430,0,0,0,0,19,24,2,6,154,2639,22
12073,0,0,0,0,9,10,0,0,57,1086,8
43193,0,0,0,0,24,27,2,0,105,2913,14
32648,0,0,0,1,6,3,0,1,89,355,12
2764,0,0,0,0,22,28,0,0,63,2282,8
722,0,0,0,0,12,9,0,0,79,1172,13
24118,0,0,0,0,19,17,1,0,60,2275,9
4497,0,1,0,0,27,33,0,0,59,3793,9
28593,0,1,0,0,16,27,0,0,97,2365,14
35691,0,0,0,0,5,0,2,0,115,352,19
24745,0,0,0,0,11,14,0,0,79,1532,12
6310,0,1,0,0,29,13,1,0,71,2497,14
37531,0,0,0,0,18,10,5,2,97,2109,15
18504,2,0,0,0,14,16,0,0,67,1722,13
23726,0,0,0,0,13,9,5,0,88,1545,13
35363,0,0,0,1,5,4,0,1,52,622,7
14401,0,0,0,0,2,0,0,0,81,382,14
4441,0,0,0,0,29,27,0,0,73,3046,12
24665,0,0,0,0,54,48,7,7,79,5220,11
6946,0,0,0,0,30,51,1,0,49,4410,9
20524,0,0,1,0,36,46,1,0,63,4047,11
2647,0,0,0,0,24,9,0,0,66,2283,9
10876,0,0,0,0,6,5,0,0,58,777,9
27223,0,1,0,0,21,13,0,0,67,2857,11
10078,0,0,0,0,34,30,0,0,65,3332,12
36127,0,0,0,1,2,1,0,0,93,142,16
17122,1,0,0,0,18,20,0,0,72,2168,12
27917,0,0,0,0,21,44,3,1,71,2823,9
34855,0,0,0,0,7,1,0,0,59,466,9
42670,0,0,0,0,3,2,0,0,116,343,16
19847,0,0,0,0,13,12,0,0,60,1503,9
20449,0,0,0,0,8,8,0,0,70,817,11
14843,0,0,0,0,14,13,0,0,78,1474,12
18191,0,0,0,0,28,25,0,0,61,4564,10
37430,0,0,0,0,18,7,1,1,89,1987,16
39864,0,0,0,0,13,44,3,5,96,2662,15
20348,2,1,0,0,6,5,0,0,70,473,11
37281,0,0,0,0,28,20,2,0,104,3611,16
23933,0,1,0,0,23,14,1,0,86,2537,15
13521,0,0,0,0,16,11,0,0,65,2212,9
30880,0,0,0,1,10,12,0,3,100,1564,18
19132,2,0,0,0,8,5,0,0,58,605,10
29005,2,0,0,0,18,11,0,0,77,1971,12
36034,1,0,0,0,32,54,1,0,76,5480,15
13699,0,0,0,0,15,11,0,0,63,1576,9
17765,2,0,0,0,18,13,0,0,72,1522,12
18821,0,0,0,0,18,23,0,0,65,2487,10
18905,0,0,0,0,15,12,0,0,71,1966,11
494,0,0,0,0,5,8,0,0,62,834,9
28749,0,0,0,0,20,17,3,2,93,2241,13
21004,0,0,0,0,16,19,0,0,62,1992,9
4992,0,0,0,0,52,52,1,0,50,6090,9
40253,0,0,0,0,11,10,4,2,88,2012,14
5517,0,0,0,0,21,21,0,0,68,1972,9
26581,0,0,0,0,17,27,1,0,77,2420,10
9841,0,0,0,0,24,17,0,0,67,2110,10
15109,0,0,0,0,37,20,2,0,51,3976,10
32884,0,0,0,1,11,13,0,0,66,1597,9
31358,0,0,0,1,14,18,2,0,117,1933,19
13679,0,0,0,0,22,27,0,0,62,3073,10
22895,0,0,0,0,29,20,2,1,85,2855,13
29451,0,0,0,0,17,24,0,0,85,2940,11
33274,0,0,0,3,2,1,1,1,80,127,13
4872,0,0,0,0,11,15,0,0,64,1561,10
30242,0,0,0,0,25,21,3,2,97,2545,17
33222,0,0,0,0,25,21,0,0,187,2643,26
13501,2,1,0,0,19,20,0,0,72,1806,10
20735,0,0,0,0,35,30,1,0,56,4182,10
11466,0,0,0,0,8,14,0,0,56,1261,7
5938,0,1,0,0,44,35,0,0,70,4206,10
35487,0,0,0,0,29,27,1,0,102,2825,17
12568,0,0,0,0,14,12,0,0,61,2069,9
9328,0,0,0,0,14,18,0,0,53,2322,12
25007,0,0,0,0,21,22,0,0,88,2402,14
39834,0,0,0,1,27,27,0,2,104,3034,15
43292,0,0,0,0,43,42,0,0,189,5063,30
20940,0,0,0,0,28,26,0,0,71,3095,10
4798,0,0,0,0,53,38,3,0,71,3675,10
20121,0,0,0,0,18,18,0,0,52,2257,9
17263,0,0,0,0,5,7,0,0,87,893,15
30207,0,0,0,0,14,13,0,0,95,1476,12
9199,0,0,0,0,13,13,0,0,46,1998,8
41607,0,0,0,0,19,29,0,0,64,3257,11
29341,0,0,0,0,15,20,0,0,97,2598,18
27549,0,0,1,0,25,14,7,0,100,3215,16
25275,0,1,0,0,16,9,0,0,90,2405,12
14354,0,0,0,0,3,3,0,0,56,451,11
25173,0,0,0,0,22,33,3,0,76,3201,14
37032,0,0,0,0,74,77,0,0,35,7554,8
16643,0,0,0,0,24,25,0,0,64,3579,10
33664,0,0,0,0,0,0,0,0,82,1,13
19636,0,0,0,0,16,22,0,0,74,2360,11
16770,2,0,0,0,35,29,0,0,65,2654,10
24874,0,0,0,0,19,6,2,0,86,1744,13
34781,0,0,0,0,26,28,2,0,108,3431,16
33717,0,0,3,0,17,26,5,0,168,2517,29
4767,0,0,0,0,4,3,0,0,64,464,9
39379,0,0,0,0,8,3,2,8,81,1343,14
31227,0,0,0,0,8,9,0,0,102,1151,16
4120,0,0,0,0,41,57,0,0,65,5856,9
30495,0,1,1,0,19,3,4,3,101,2281,15
40942,2,0,0,0,16,14,1,0,76,1202,12
34727,0,0,0,2,3,1,0,0,95,234,15
44070,0,0,1,0,60,79,1,1,89,8639,15
10631,2,0,0,0,48,32,0,0,79,4860,12
25389,0,0,0,0,27,21,1,0,85,2020,15
13063,2,0,0,0,29,33,0,0,55,3750,10
36396,0,0,0,0,15,6,0,0,131,1763,17
17452,2,0,0,0,19,24,0,0,61,1905,9
875,0,0,0,0,11,6,0,0,52,1002,7
13311,0,1,0,0,59,78,0,1,71,7597,11
3629,0,0,0,0,18,15,0,0,51,2753,8
17120,0,0,0,0,45,39,0,0,58,5338,9
21752,0,1,0,0,13,12,0,0,112,1438,17
15179,0,1,0,0,6,8,0,0,67,791,10
3956,0,0,0,0,6,2,0,0,51,804,7
19674,0,0,0,0,24,25,0,0,63,3212,12
3635,0,1,0,0,30,17,0,0,63,3409,9
20377,0,0,0,0,16,9,0,0,48,2372,6
5884,2,0,0,0,10,6,0,0,65,783,9
3444,0,1,0,0,38,23,0,0,70,3766,11
23723,0,0,0,0,20,6,1,1,69,2520,13
5417,0,0,0,0,41,32,0,0,64,3758,9
22966,0,0,0,0,38,20,7,0,64,2805,8
42239,0,2,0,0,6,3,0,0,124,908,21
5058,0,0,0,0,31,23,0,0,65,2933,11
39401,0,0,0,0,30,32,0,0,95,4153,19
3593,0,0,0,0,4,5,0,0,81,546,15
34439,0,0,1,1,0,0,0,0,65,104,12
8966,2,0,0,0,30,29,0,0,55,3181,8
6350,0,0,0,0,24,30,0,0,86,3144,13
40004,0,0,1,1,47,39,6,13,82,5919,14
24506,0,0,0,0,22,18,0,0,71,3010,11
8261,0,0,0,0,5,5,0,0,60,529,10
4882,2,0,0,0,4,6,0,0,61,460,8
27416,0,0,0,0,13,17,2,0,84,1807,13
10594,2,0,0,0,34,37,0,0,60,4289,9
11197,0,0,0,0,26,29,0,0,67,2790,8
14257,0,0,0,0,2,0,0,0,79,331,12
24732,0,0,0,0,24,23,0,0,63,1821,10
27716,0,0,0,0,25,21,2,0,87,2701,11
25633,0,0,0,0,18,14,0,0,75,2405,10
15233,0,0,0,0,11,7,0,0,68,1499,11
26119,1,0,0,0,31,38,0,2,94,3687,16
4204,0,0,0,0,25,18,0,0,67,2357,10
5990,0,1,0,0,58,37,0,0,67,5413,11
31307,0,0,0,2,26,20,4,3,130,3177,18
43209,0,0,0,0,2,0,0,0,93,245,15
15482,0,0,0,0,19,26,0,0,63,3114,8
37164,0,0,0,0,0,0,0,0,141,1,22
17231,0,1,0,0,11,5,0,0,67,938,11
22303,1,0,0,0,24,19,0,0,94,2471,14
38905,0,0,0,0,16,33,0,4,129,2430,18
16291,0,0,0,0,3,1,0,0,54,435,7
44244,0,1,1,0,47,50,7,0,45,5344,8
43102,0,0,0,0,13,5,0,0,76,1508,8
7503,0,1,0,0,4,3,0,0,71,536,10
42169,0,0,0,0,9,12,0,0,62,731,12
17233,0,1,0,0,20,29,0,0,79,3573,12
12871,2,0,0,0,2,3,0,0,78,407,10
33049,0,0,0,1,2,2,1,2,83,103,12
7981,1,1,0,0,33,33,0,0,76,2882,13
35280,0,1,0,0,2,0,0,1,100,135,15
37986,2,0,0,0,7,12,0,0,67,1161,9
10289,0,0,0,0,7,3,0,0,67,570,10
30628,0,0,1,1,23,17,2,0,105,2414,21
36169,1,0,0,1,26,28,1,0,63,1737,12
36527,0,1,0,0,14,15,0,0,97,1342,16
39959,0,0,0,0,12,11,2,0,81,2587,11
5065,0,0,0,0,35,12,0,5,74,2173,12
6102,0,0,0,0,23,27,0,0,74,3256,11
33948,0,0,0,0,19,29,0,0,107,2685,19
35848,0,0,0,0,54,59,0,1,69,6939,12
2774,0,0,0,0,98,79,6,0,42,6573,6
12951,2,1,0,0,6,3,0,0,78,510,11
8444,0,0,0,0,15,19,0,0,62,2018,10
2442,0,2,0,0,20,6,0,1,72,761,10
3467,0,0,0,0,6,7,0,0,77,766,11
13874,0,0,0,0,15,11,0,0,57,1775,7
4264,2,1,0,0,9,2,0,0,81,612,13
28504,0,0,0,0,16,19,2,0,65,1785,11
22814,0,1,0,0,34,15,2,1,95,3026,13
6896,0,1,0,0,46,42,0,1,59,4514,9
42651,0,0,0,0,9,5,0,0,72,1261,10
39661,0,0,0,1,15,12,0,0,148,1951,26
30635,2,0,0,0,43,40,2,0,126,5999,21
1588,2,0,0,0,41,42,0,4,41,4152,7
11259,0,0,0,0,10,7,0,0,67,1227,9
35472,0,0,0,1,16,23,0,0,58,3040,9
37724,0,0,0,0,4,4,0,0,106,702,18
3378,0,0,0,0,14,10,0,0,68,1531,11
24391,0,1,0,0,33,21,2,1,95,2814,14
21633,0,0,0,0,11,4,1,0,84,1662,16
20961,0,0,0,0,10,14,0,0,58,1534,9
42984,0,0,0,0,30,27,0,0,82,4028,14
20316,0,0,0,0,3,4,0,0,38,341,6
27247,0,1,0,0,29,52,0,2,95,4300,16
34672,0,0,0,1,15,16,5,0,122,1817,17
20916,0,0,0,0,14,23,0,0,63,2139,10
25326,0,0,0,0,21,26,0,0,77,2187,11
33693,0,0,0,1,0,0,0,0,93,1,17
39572,0,0,1,0,15,8,0,0,126,2048,20
33411,0,0,0,0,9,11,0,1,62,1283,8
42460,0,0,0,0,13,16,2,0,118,2361,16
35876,0,0,0,0,16,8,0,0,118,1759,16
36113,0,1,0,0,24,25,0,0,112,4659,17
23413,0,0,0,0,24,6,1,0,101,1832,19
4836,2,1,0,0,30,32,0,0,70,4832,10
43952,0,0,0,0,59,90,3,0,44,8279,7
4150,0,1,0,0,32,34,0,0,64,4226,8
36591,0,0,0,0,17,21,0,0,104,2621,17
44399,0,0,0,0,68,81,0,0,91,9619,13
5451,0,0,0,0,46,42,0,0,57,4487,10
12489,0,0,0,0,25,12,0,0,58,2643,9
17539,0,1,0,0,17,15,0,0,81,2760,11
3725,0,0,0,0,7,3,0,0,63,491,8
19383,0,0,0,0,12,14,0,0,52,1795,8
1695,2,0,0,0,15,26,0,0,61,2507,9
10232,0,0,0,0,30,26,0,0,67,2512,9
1937,0,0,0,0,38,64,0,0,47,4563,8
41755,0,0,0,0,32,10,0,1,114,2543,20
8929,0,0,0,0,21,20,0,0,53,2493,7
17891,0,1,0,0,15,19,0,0,69,2677,11
7270,0,0,0,0,32,28,0,0,72,2724,12
40184,0,0,1,1,33,16,2,0,119,2563,17
32371,0,0,0,2,14,18,0,1,107,1421,17
21706,0,0,0,0,50,41,1,2,89,3945,16
6503,0,0,0,0,3,2,0,0,69,488,11
43909,0,1,1,0,121,176,5,0,92,20819,14
19063,0,0,0,0,28,33,0,0,66,3106,11
3541,0,0,0,0,15,16,0,0,43,2039,7
7922,0,0,0,0,38,41,1,0,75,4970,13
1525,2,0,0,0,4,3,0,0,71,615,10
35290,0,0,0,0,49,37,8,0,120,5168,16
42514,0,1,0,0,17,17,0,0,95,1911,16
5454,2,0,0,0,26,11,0,0,79,2357,11
19170,0,0,0,0,33,37,0,0,76,4942,11
23421,0,0,0,0,27,33,3,1,86,3184,12
36390,0,0,0,0,4,4,3,2,76,721,13
4906,2,1,0,0,25,10,0,0,74,1972,13
10551,0,0,0,0,22,19,0,0,46,2698,5
38222,0,0,0,0,27,21,0,0,65,3477,8
42748,0,0,0,0,12,17,0,0,149,2402,24
27103,0,0,0,0,40,49,1,0,73,5379,8
32370,0,1,0,0,61,38,0,3,124,7155,18
41032,0,1,0,0,0,0,0,0,140,80,22
19995,0,0,0,0,3,6,0,0,78,486,13
16827,0,0,0,0,11,12,0,0,63,1768,9
22315,0,0,0,0,34,34,1,1,79,3072,15
5035,0,0,0,0,5,3,0,0,54,606,7
24606,0,0,0,0,24,17,2,2,83,2352,11
26422,0,0,0,0,15,17,0,0,52,1970,8
30971,0,0,0,0,39,39,1,1,136,4585,23
18291,0,0,0,0,60,44,1,0,58,6924,9
37502,0,0,0,1,7,2,2,0,115,959,15
39100,0,0,0,1,16,16,1,0,132,2121,20
367,2,0,0,0,49,36,0,0,53,4749,8
18839,0,0,0,0,6,7,0,0,48,730,9
17700,0,0,0,0,10,16,0,0,74,1323,12
35557,0,0,0,0,23,14,0,0,72,2798,10
40076,0,0,0,0,28,29,0,0,84,3539,15
4868,2,0,0,0,15,11,0,0,68,1768,10
27170,0,0,0,0,25,28,1,0,71,3236,12
17561,0,0,0,0,32,34,0,0,70,4533,9
23098,0,1,0,0,15,14,1,0,95,2048,16
4201,2,0,0,0,49,34,0,0,63,4219,11
33225,0,0,0,1,8,11,0,1,81,1616,12
23957,1,0,0,0,14,22,0,0,77,2030,12
23657,1,0,0,0,16,13,5,0,95,1850,16
16319,2,0,1,0,45,31,0,0,53,3823,11
28536,0,0,0,0,12,11,1,0,80,1492,12
22359,0,1,0,0,13,15,0,0,77,1911,14
4372,2,0,0,0,11,3,0,0,64,608,10
24450,0,0,0,0,7,9,0,0,92,863,14
738,0,0,0,0,11,12,0,0,79,1027,12
30524,0,0,0,0,69,94,1,0,150,8241,24
26335,0,0,0,0,32,36,0,0,77,3838,11
33153,0,0,0,0,2,0,1,0,88,61,13
15569,0,0,0,0,5,2,0,0,64,514,11
8547,2,0,0,0,6,2,0,0,62,359,9
34990,0,2,0,0,0,0,0,2,69,85,12
24093,0,0,0,0,23,21,0,0,63,2235,9
41657,0,0,0,1,14,31,0,0,101,3224,16
35018,0,0,0,0,28,36,4,0,73,3600,11
4616,0,0,0,0,12,11,0,0,66,1370,10
39279,0,2,0,0,24,23,3,0,155,3323,27
10026,0,0,0,0,11,11,0,0,69,1806,10
32991,0,0,0,0,71,34,0,1,86,5039,12
2100,0,2,0,0,19,2,0,4,77,1067,12
30585,0,0,0,0,8,9,1,0,91,1317,17
42379,0,2,0,0,16,16,0,0,117,2666,17
29000,0,0,0,0,30,32,2,0,86,3959,13
17408,0,0,0,0,19,19,0,0,64,2918,9
16623,0,0,0,0,12,12,0,0,73,1863,12
26085,0,1,0,0,18,25,3,0,67,3145,12
41579,0,0,0,1,0,0,0,0,59,33,8
17573,4,0,0,0,12,5,0,0,64,840,10
21107,0,0,0,0,13,16,0,0,59,1594,10
5868,2,0,0,0,7,6,0,0,57,1022,10
23790,1,0,0,0,24,22,0,0,84,2581,16
36285,1,1,0,0,9,12,0,0,131,1259,19
98,0,0,0,0,21,14,0,0,63,2100,10
10993,0,0,0,0,8,6,0,0,56,626,10
2311,0,0,0,0,6,2,0,0,69,736,11
42163,0,0,0,1,14,11,0,2,108,1796,16
697,0,0,0,0,20,22,0,0,57,1972,9
21431,0,0,0,0,32,22,3,0,73,2795,14
30128,0,0,0,0,29,26,2,0,93,2570,18
830,0,0,0,0,34,27,0,0,69,4407,12
44432,0,1,0,0,8,20,1,1,81,2051,14
19448,0,0,0,0,10,8,0,0,53,1607,10
3008,0,1,0,0,35,40,0,0,64,3549,11
9256,0,0,0,0,3,5,0,0,75,561,10
21599,0,0,0,0,14,11,0,0,75,1471,13
42962,0,0,0,0,20,20,2,1,131,2981,22
24949,0,0,0,0,17,28,0,0,51,1930,9
14092,0,0,0,0,42,39,0,0,76,5139,11
22279,0,0,0,0,20,13,0,0,80,2227,14
23759,0,0,0,0,21,19,0,0,76,2613,10
28489,0,0,0,0,16,17,0,0,76,2482,12
15090,0,1,0,0,17,15,0,0,49,1410,9
7787,0,1,0,0,30,21,0,0,71,3191,10
352,2,0,0,0,35,27,0,1,69,3387,11
40171,0,0,0,0,22,12,1,2,100,2765,15
36754,0,0,0,0,5,0,0,0,64,370,10
43163,0,0,0,0,21,18,0,0,67,3179,13
22463,0,0,0,0,13,18,1,1,73,1826,11
16322,0,0,0,0,52,46,1,0,64,4573,11
12444,0,0,0,0,3,2,0,0,71,521,10
32340,0,0,1,0,0,0,0,0,83,1,15
24965,0,0,0,0,20,16,1,0,96,1907,15
3209,0,0,0,0,25,14,0,0,66,2837,12
16138,0,0,0,0,10,6,0,0,74,775,11
40092,0,1,0,0,61,38,0,3,124,7155,18
22476,0,0,0,0,10,19,1,0,91,2110,17
34765,0,0,2,0,2,0,1,1,103,383,18
8457,0,0,0,0,16,9,0,0,59,1292,10
4073,0,0,0,0,9,7,0,0,62,817,12
20794,4,1,0,0,57,38,0,0,68,4842,12
40320,0,0,0,0,12,9,4,0,118,1800,23
28198,0,0,0,0,12,23,3,0,94,1862,13
21671,0,1,0,0,19,10,1,0,98,1922,15
15852,0,0,0,0,19,25,0,0,58,1958,8
28266,0,0,0,0,19,20,2,0,81,1949,13
26201,0,0,0,0,20,32,0,0,63,2731,11
24608,0,0,0,0,17,27,0,1,69,2697,11
20653,0,0,0,0,18,19,0,0,61,1980,9
22936,0,0,0,0,20,18,0,0,83,2223,13
35118,0,0,0,1,5,0,0,0,80,370,13
5825,2,0,0,0,22,19,0,0,70,2580,11
4746,2,0,0,0,25,25,0,0,59,2786,9
40641,0,0,0,1,7,1,1,1,105,833,15
25383,0,0,0,0,19,10,0,0,88,2333,13
40120,2,0,0,0,33,43,0,0,85,5033,14
31541,0,0,0,0,9,8,1,4,95,1598,17
11850,0,0,0,0,29,25,0,0,52,3752,7
40236,0,0,0,1,12,10,0,0,98,1251,14
10919,0,0,0,0,40,39,0,0,63,4515,11
7495,0,0,0,0,14,7,0,0,62,1629,10
31873,0,0,0,0,12,12,0,1,126,1608,19
15038,0,1,0,0,13,16,0,0,71,2368,13
40433,0,0,0,0,35,33,0,0,90,4279,11
13899,0,0,0,0,3,10,0,0,83,739,14
30095,0,0,0,0,81,52,1,0,96,7502,15
39345,0,0,0,1,17,28,0,3,110,2169,17
28327,0,0,0,0,35,22,0,0,107,2186,17
2930,0,0,0,0,21,17,0,0,56,2439,8
9187,0,0,0,0,25,23,0,1,72,2370,12
28836,0,1,0,0,17,22,1,0,64,1788,12
29037,0,0,0,0,14,18,0,0,80,1689,14
17283,0,0,0,0,18,15,0,0,72,2272,10
6419,2,0,0,0,19,20,0,0,73,2501,11
38168,0,0,0,1,57,52,0,0,85,6808,12
39281,0,0,1,0,6,6,3,0,154,1261,25
28763,0,0,0,0,28,29,3,0,92,3385,18
31455,0,0,0,0,7,6,1,0,87,667,14
41047,0,0,0,0,16,7,3,0,123,1260,17
36929,0,0,0,0,13,19,0,0,87,1569,12
12564,0,1,0,0,20,17,0,0,68,2328,9
15629,0,0,0,0,17,15,0,0,70,2772,11
38489,0,0,0,0,10,13,0,0,138,1703,20
33859,0,0,0,1,0,0,0,0,138,1,20
2236,0,0,0,0,6,4,0,0,71,440,12
380,0,0,0,0,50,43,2,0,61,5179,11
33782,0,0,0,1,6,2,0,0,90,297,13
24860,0,0,0,0,27,28,2,2,100,2989,17
11678,0,0,0,0,22,27,0,0,56,2823,8
23570,0,0,0,0,38,28,7,3,83,3148,15
4773,2,0,0,0,5,5,0,0,69,517,10
24202,0,0,0,0,40,52,7,0,113,5666,20
14877,0,0,0,0,36,39,0,0,71,3735,11
32066,2,0,0,0,21,14,0,0,129,2157,19
38475,0,0,0,0,25,14,0,0,116,4112,16
26971,0,0,0,0,30,23,1,0,89,2767,13
32249,0,0,0,1,21,19,1,1,79,1819,11
16066,0,1,0,0,17,32,0,0,77,2890,10
1278,0,0,0,0,49,23,0,0,53,3925,9
21528,0,0,0,0,28,30,0,0,65,2926,11
35733,0,1,0,0,0,2,0,1,133,259,22
6037,2,0,0,0,15,14,0,0,54,2104,8
1537,0,0,0,0,23,19,0,1,53,2468,9
30091,0,0,0,0,26,26,0,0,82,2487,15
36677,0,0,0,0,31,25,9,0,95,3920,21
1200,0,0,0,0,21,24,1,1,59,2425,8
33564,1,0,0,0,12,10,0,0,200,1046,32
14919,0,0,0,0,29,28,0,0,74,4266,13
17089,0,0,0,0,2,2,0,0,71,278,10
31985,0,2,0,0,21,21,0,1,131,2859,20
22005,0,0,0,0,22,23,8,1,83,2322,12
35051,0,0,0,0,20,15,1,0,105,2740,15
40041,0,0,0,1,15,10,2,1,104,1521,18
